date,Total CPI,Food and non-alcoholic beverages,"Alcoholic beverages, tobacco and narcotics",Clothing and footwear,"Housing, water, electricity, and fuel",Household goods and services,Health,Transportation,Communication,Recreation and culture,Education,Restaurants and hotels,Miscellaneous goods and services,All items (non-food non-energy),Energy,Services,Services less housing,Housing excluding imputed rentals for housing,Actual rentals for housing,Water supply and misc. services relating to dwelling,"Electricity, gas and other fuels",Maintenance and repair of the dwelling
2000-01-01,65.8395493050791,54.81991,46.8821,64.72105,62.374019999999994,74.90024,71.00135,69.02402,137.4397,96.14568,56.41197,66.56626999999999,61.96885,68.44451,65.22345,66.79987,66.91338,66.04316,67.92511999999999,49.68468,57.44686,55.961659999999995
2000-02-01,66.040896716333,55.311730000000004,46.78901,64.78505,62.69315,74.60204,70.92761999999999,68.884,137.3092,96.91509,56.58831,66.76744000000001,62.03199,68.5831,65.69733000000001,67.07211,67.25523000000001,66.04316,68.06067,50.40441,58.35193,56.077119999999994
2000-03-01,66.3729618186626,55.03913000000001,46.6504,64.78505,62.884209999999996,74.37785,71.00135,68.95401,137.3092,96.91509,59.1729,66.90080999999999,62.09401999999999,69.06763000000001,65.62886999999999,67.75164000000001,68.14405,66.17545,68.13051999999999,51.383390000000006,58.35193,56.306869999999996
2000-04-01,66.1062555618708,54.00552,46.51075,64.72105,62.82121,74.15474,71.95983000000001,68.52797,136.3913,96.43382,59.28978000000001,66.96861,62.09401999999999,69.13745,64.7478,67.88883,68.28079,66.37606,68.26711,51.58955,57.627880000000005,56.478880000000004
2000-05-01,65.7731362846132,53.08095,46.55627,64.91619,62.757180000000005,74.30275999999999,72.03356,68.66998000000001,128.5297,96.53088000000001,59.28978000000001,67.03529,61.96885,68.93009,64.40906,67.61551999999999,67.8022,66.37606,68.33489,51.6414,57.20608000000001,56.59316
2000-06-01,66.1062555618708,53.13547,46.46317,65.37465999999999,63.522459999999995,74.52802,71.95983000000001,70.08713,129.4476,96.43382,59.11549,67.03529,61.96885,68.99886,67.32523,67.75164000000001,67.93894,66.64171999999999,68.47148,51.58955,59.55925,57.97161
2000-07-01,66.3729618186626,53.73291999999999,46.41766,65.4397,63.586490000000005,74.52802,72.54966999999999,70.65318,129.1848,96.14568,59.11549,67.16978,61.90681,69.27604000000001,67.25676999999999,67.95636,68.21136,66.70895,68.54134,51.5377,59.61987,58.1448
2000-08-01,66.7050269209922,54.276990000000005,46.55627,65.5058,63.90355,74.75114,74.46663000000001,72.21334,127.2204,95.85752,59.11549,67.23647,62.15606,69.41356999999999,68.6126,68.2286,68.55428,66.77618000000001,68.67896999999999,51.58955,60.58471,58.20253
2000-09-01,67.5705045369054,56.83375,46.51075,65.5058,64.28568,74.82623000000001,77.19462,73.34646,127.4822,95.76146999999999,59.23236,67.30315,62.218090000000004,69.75950999999999,69.96934,68.56944,69.03286999999999,66.97570999999999,68.81557,51.95004,61.55039,58.37455
2000-10-01,67.5040915164394,55.69223,46.41766,66.42065,64.79587,74.67712,77.19462,73.48947,127.3508,95.56836,59.28978000000001,67.37206,62.15606,69.82933,70.98643,68.70555999999999,69.10124,67.04185,68.95215999999999,52.00065,63.18036,58.43345
2000-11-01,67.1045592187158,53.406940000000006,46.41766,65.57085,65.30605,74.75114,77.19462,73.06243,127.3508,95.56836,59.28978000000001,67.43764,62.03199,69.82933,71.25583,68.9092,69.37472,67.24138,69.15861,52.00065,64.80948000000001,58.43345
2000-12-01,67.3702113005795,53.461459999999995,46.46317,66.81302,65.81624000000001,74.82623000000001,77.2673,73.63049000000001,127.2204,95.37727,59.28978000000001,67.43764,62.65234,70.03668,72.47742,69.18144000000001,69.6482,67.44199,69.43283000000001,52.51545,66.0151,58.43345
2001-01-01,68.1039170504888,54.875569999999996,49.023309999999995,66.87807,66.07133,75.12443,82.28194,73.41846,127.089,95.85752,59.525580000000005,67.43764,64.01933000000001,70.66086,72.47742,69.79345,70.46758,67.64151,69.63719,52.77346,66.37798000000001,58.43345
2001-02-01,68.4359821528185,55.41964,49.023309999999995,66.87807,66.45345999999999,75.94502,82.57582,73.41846,127.2204,97.01114,59.87928,67.50431999999999,64.08026,70.93803,73.01975,70.0657,70.80943,67.77489,69.70705,53.442569999999996,67.28304,58.54656
2001-03-01,69.0358076868679,56.779230000000005,48.97676,65.76704000000001,66.83455,75.94502,82.79700000000001,73.48947,127.3508,97.20324000000001,61.757490000000004,67.90778,64.1423,71.42256,73.08731999999999,70.7463,71.62988,67.97549000000001,69.98023,56.12149,67.34281,59.00722
2001-04-01,69.3014597687316,57.21425,48.74402,66.94312,67.15366999999999,75.79592,82.79700000000001,73.91450999999999,127.3508,96.53088000000001,61.757490000000004,68.11005,64.51451,71.63096999999999,73.35938,70.94887,71.76661999999999,68.509,70.52868000000001,56.22396,67.22327,59.00722
2001-05-01,69.2350467482657,56.45324,48.8847,67.53168000000001,67.40876999999999,75.87101,82.87177,73.91450999999999,127.6127,96.3398,61.70008000000001,68.17563,64.63858,71.7685,73.42605999999999,71.15359000000001,71.90337,68.70853000000001,70.8029,56.017790000000005,67.4649,59.179230000000004
2001-06-01,69.4342858096634,57.10635,48.8847,67.53168000000001,67.66283,75.72191,82.9455,74.12653,127.6127,95.95358,61.70008000000001,68.31123000000001,64.57655,71.83939000000001,73.5612,71.28864,71.90337,69.1748,71.41913000000001,55.91409,67.28304,59.236959999999996
2001-07-01,69.5671118505953,57.86622,48.79161,67.33549000000001,67.85493000000001,75.57173,81.176,74.33955999999999,126.4329,95.76146999999999,61.757490000000004,68.3768,64.57655,71.7685,73.62965,71.28864,71.76661999999999,69.44155,71.69335,55.91409,67.22327,59.754180000000005
2001-08-01,69.8338181073871,59.28147,48.83712,67.53168000000001,67.85493000000001,76.31831,81.61734,74.05553,126.4329,95.66643,61.70008000000001,68.4446,64.63858,71.90815,72.68101999999999,71.35723,71.83499,69.64216,71.90084,56.58444,66.49922,60.0982
2001-09-01,69.7674050869211,58.68289,48.83712,67.59777,68.04598,76.5425,81.61734,73.91450999999999,126.4329,95.47332,61.70008000000001,68.57908,64.82468,72.04674,72.27382,71.49335,71.90337,69.90783,72.10521,57.200469999999996,66.25673,60.155930000000005
2001-10-01,69.7674050869211,58.46594,48.79161,67.85901,68.23705,76.24323000000001,81.54465,73.91450999999999,125.9101,94.60684,61.757490000000004,68.64465,65.13597,72.04674,72.20536,71.63055,71.90337,70.24181,72.37943,57.870819999999995,66.25673,60.327940000000005
2001-11-01,69.3689269641256,56.670190000000005,48.79161,67.27045,68.30108,76.31831,81.54465,73.55948000000001,126.17200000000001,94.5118,61.99329,68.78025,64.88783000000001,72.11445,71.32517,71.69807,71.90337,70.57471,72.79025,57.76835,65.47205,60.49995
2001-12-01,69.5017530050574,57.269909999999996,48.83712,68.64271,68.36407,76.61652,81.61734,72.00032,126.9575,94.60684,62.05276,69.04921999999999,64.94986999999999,72.32285999999999,69.69728,71.97031,72.10847,71.04099000000001,73.40751,57.61403000000001,64.38598,60.49995
2002-01-01,69.900231127853,58.46594,49.023309999999995,68.64271,68.42811,76.61652,81.83955999999999,72.35535,126.8271,94.99206,62.05276,69.38377,65.75743,72.60109,69.83242,72.17396,72.24521999999999,71.24159,73.68173,57.66465,64.08543,60.61659
2002-02-01,70.2333504051106,60.097,52.841280000000005,68.51156999999999,68.04598,76.76562,81.98702,72.42536,122.50399999999999,95.95358,62.2291,69.71831,65.81836,72.80844,68.34144,71.90172,71.83499,71.50618,73.95596,58.025130000000004,61.792030000000004,60.61659
2002-03-01,70.6328827028342,59.49955,52.841280000000005,68.64271,68.30108,76.6916,82.06075,72.70939,122.50399999999999,95.2802,65.04949,70.12176,66.0665,73.43156,68.6126,72.71844,72.85948,71.7751,74.22913,58.6424,61.73141,60.96062
2002-04-01,71.0324150005578,59.82553000000001,52.841280000000005,68.77385,68.7462,76.6916,81.10226999999999,73.91450999999999,122.50399999999999,96.81904,65.3427,70.39184,66.37778,73.77856,69.89999,72.92208000000001,72.99622,72.10692,74.71085,58.28315,62.51608,61.01716999999999
2002-05-01,71.2980670824216,60.31395,52.841280000000005,69.16518,69.06533,76.61652,81.24973,74.7646,122.7658,96.81904,65.40217,70.45741,66.56389,73.91715,70.78195,73.12572,73.13403000000001,72.4409,75.12167,58.489309999999996,62.81749,61.0749
2002-06-01,71.2316540619556,59.82553000000001,52.79473,69.29632,69.25639,76.61652,81.47091999999999,74.7646,119.8834,96.05064,65.40217,70.52521,67.12331,73.91715,70.78195,73.12572,72.99622,72.7738,75.46366,58.38561,62.87811,61.30464
2002-07-01,71.0324150005578,58.955490000000005,52.701640000000005,69.03509,69.31939,76.39339,81.54465,74.55158,119.8834,96.3398,65.40217,70.72527,67.06128000000001,73.98697,70.0369,73.19433000000001,72.99622,72.97333,75.80566,58.025130000000004,62.39484,61.4201
2002-08-01,71.4983603187474,60.85801,52.841280000000005,69.29632,69.44745,76.5425,81.47091999999999,74.40957,119.4892,97.1082,65.4606,70.86086,67.12331,74.1245,69.76485,73.33044,73.13403000000001,73.17393,76.01315,58.025130000000004,62.335069999999995,61.59211
2002-09-01,71.898946791399,62.327780000000004,52.79473,69.42641,69.70048,76.76562,81.61734,75.04863,119.4892,96.53088000000001,65.51904,71.06203000000001,67.24738,74.33292,69.69728,73.39904,73.13403000000001,73.50792,76.28634,58.797940000000004,62.335069999999995,62.22361
2002-10-01,71.6975993801452,59.66198000000001,52.841280000000005,70.47345,70.40173,76.91471999999999,81.76584,75.7557,119.4892,96.62694,65.51904,71.12761,67.12331,74.54132,71.32517,73.53409,73.20133,73.83973,76.56056,60.342330000000004,63.843790000000006,62.56881
2002-11-01,71.7650665755391,59.11905,52.79473,70.60459,70.78489,76.8407,81.83955999999999,76.04073000000001,119.3578,96.72299,65.57851,71.1954,67.12331,74.67886,72.00265,73.67021,73.33914,73.97310999999999,76.6982,60.5485,64.62847,63.3735
2002-12-01,72.0960775029407,60.15152,52.79473,71.12706,70.97595,77.288,82.06075,76.11074,119.3578,97.3003,65.57851,71.46438,67.12331,74.88727,71.86662,74.00998,73.67993,74.10648,76.9036,60.188019999999995,65.05026,63.66096999999999
2003-01-01,72.5641311709863,61.34755,52.79473,71.2582,71.16701,77.81039,83.09193,76.6778,119.0969,97.68451,65.81328,71.73223,67.43349,75.16444,72.5441,74.28329000000001,74.09121999999999,74.23986,77.04019,60.599109999999996,65.41314,63.89071
2003-02-01,72.9626092937819,61.945,53.44744,71.45334,71.61317,78.48080999999999,83.09193,77.59889,115.9527,97.68451,65.98962,72.0012,67.99181,75.3718,73.89993,74.35081,74.02178,74.4383,77.17783,61.371930000000006,66.31735,63.89071
2003-03-01,73.828086909695,63.14216999999999,54.05256,71.65057,71.99529,78.62991,83.09193,79.22806,115.6908,97.20324000000001,69.04479,72.33685,68.11699,76.1335,74.7819,75.43871,75.45756999999999,74.70614,77.45205,62.29906,66.92101,63.948440000000005
2003-04-01,73.6952608687631,62.4902,54.237719999999996,71.65057,72.05932,78.4068,83.16773,78.09494000000001,115.1661,97.3003,69.10528000000001,72.87368000000001,68.11699,76.34191,73.35938,75.78062,75.86778000000001,74.97289,77.72523000000001,62.24844,66.67938000000001,64.06273
2003-05-01,73.5624348278313,61.51112,54.144619999999996,72.10799,72.25038,78.48080999999999,83.53534,77.81191,114.7738,96.91509,69.16167,73.00816,68.17902,76.41068,73.01975,75.91566,75.86778000000001,75.23965,77.99945,62.505219999999994,66.49922,64.06273
2003-06-01,73.3621415915055,60.532019999999996,54.144619999999996,72.1741,72.31441,78.33171,83.6828,77.45788,114.6424,96.53088000000001,69.22215,73.14153,68.55235,76.4805,72.40896,75.98425999999999,76.00452,75.37302,78.2059,63.17556999999999,66.0151,64.12045
2003-07-01,73.2967827459676,60.532019999999996,54.00601999999999,72.10799,72.50445,77.88548,83.75653,76.89081999999999,114.6424,96.62694,69.22215,73.20822,68.24106,76.41068,72.40896,76.12038000000001,76.1402,75.57146,78.34249,63.48296,66.31735,64.23474
2003-08-01,73.6288478482972,61.945,54.144619999999996,72.30314,72.56846999999999,77.9595,83.82921999999999,76.7488,113.8559,96.43382,69.27956,73.61166999999999,68.55235,76.4805,72.20536,76.18684,76.1402,75.77315,78.48013,64.15208,66.07741999999999,64.17701
2003-09-01,74.2950864028126,64.88226999999999,54.144619999999996,72.43428,72.63148000000001,78.62991,83.75653,76.7488,113.8559,95.95358,69.27956,73.67836,68.73734,76.68785,72.07021999999999,76.25543,76.1402,75.90544,78.68449,64.46194,65.89471,64.3502
2003-10-01,74.3604452483504,65.42747,54.144619999999996,72.1741,72.63148000000001,78.48080999999999,83.60803,76.6778,113.8559,96.05064,69.34006,73.87953,68.36513000000001,76.68785,71.59634,76.25543,76.00452,76.17111,78.7533,64.25578,65.17151,66.3036
2003-11-01,74.2276192074186,64.39386,54.09808,70.80077,72.88656999999999,78.03458,83.60803,77.24485,113.7254,96.24274,69.34006,74.08181,68.92345,76.61909,72.5441,76.39156,76.1402,76.23943,78.89094,63.99776,65.77431,66.3036
2003-12-01,74.5617926596043,64.39386,54.144619999999996,72.23809,73.2057,78.33171,83.6828,77.6709,113.7254,96.62694,69.75117,74.48415,69.3577,77.03485,73.29092,76.59626999999999,76.34531,76.44003000000001,79.02753,64.61502,66.55899000000001,66.36133000000001
2004-01-01,75.0277379777938,65.48199,54.09808,72.1741,73.58782,77.9595,84.71500999999999,78.23795,113.7254,97.1082,69.86804000000001,74.61752,69.60694000000001,77.24325999999999,74.30802,76.79991,76.61879,76.63847,79.16516,65.85078,67.28304,66.47561
2004-02-01,75.3598030801234,66.29639,54.09808,72.36923,74.09801,78.2577,84.71500999999999,78.733,113.7254,96.72299,69.92648,74.61752,69.54491,77.31203000000001,75.66386,77.00356,76.82391,76.77293,79.23501999999999,66.98408,68.61076,66.59106
2004-03-01,76.0914004801767,67.71163,54.144619999999996,72.50036999999999,74.3531,78.4068,84.71500999999999,79.08704,113.7254,96.53088000000001,72.86478000000001,75.15545999999999,69.73101,77.93514,76.0026,77.88781,77.9189,77.10583000000001,79.23501999999999,67.08654,68.67052,69.98065
2004-04-01,76.0914004801767,67.49469,54.144619999999996,72.56437,74.22504,79.0032,84.71500999999999,78.80301,113.7254,96.53088000000001,72.92322,75.35664,69.41973,78.00497,75.46027,77.88781,77.9189,77.23813,79.37161,67.49887,67.8867,70.26812
2004-05-01,76.0260416346388,66.78706,54.7963,72.1741,74.3531,79.22739,84.71500999999999,79.08704,113.7254,96.62694,73.04111,75.82566,69.29677,78.07373,76.0026,77.95640999999999,78.05457,77.17307,79.37161,66.88038,68.30935,70.5556
2004-06-01,76.0260416346388,66.57011999999999,54.74975,72.1741,74.3531,79.30141,84.71500999999999,79.15805,113.7254,96.43382,73.04111,75.96014,69.79305,78.14249000000001,76.0026,78.02286,78.12402,77.17307,79.43835,66.6236,68.30935,70.5556
2004-07-01,76.4919869528283,67.60259,54.74975,71.91181,74.6712,79.15231,84.71500999999999,80.50418,113.7254,97.1082,73.09853000000001,76.1602,69.54491,78.41967,76.47736,78.43229000000001,78.66991,77.23813,79.5082,66.88038,69.33395,70.61333
2004-08-01,77.1561171574876,70.21274,54.7963,72.04295,74.86329,79.3765,84.71500999999999,81.21325999999999,113.7254,96.81904,73.09853000000001,76.42917,69.91712,78.48949,77.49446999999999,78.50089,78.66991,77.30536,79.5082,67.13839,70.05886,70.72761
2004-09-01,77.1561171574876,70.37517,54.7963,72.04295,74.99032,78.77901,84.64128000000001,81.21325999999999,113.7254,96.24274,73.09853000000001,76.63034,69.98026,78.48949,77.56203000000001,78.50089,78.73828,77.30536,79.5082,67.34456,70.36111,70.89962
2004-10-01,77.1561171574876,69.7232,54.843880000000006,72.10799,75.49947,78.62991,84.64128000000001,81.92233,111.2363,96.24274,73.09853000000001,76.69814000000001,70.0423,78.48949,78.98544,78.63593,78.94339000000001,77.23813,79.43835,67.03593000000001,72.47179,70.89962
2004-11-01,76.6912260142261,67.54807,54.843880000000006,70.80077,75.49947,78.705,84.64128000000001,81.99334,111.3667,96.53088000000001,73.09853000000001,76.76482,70.10433,78.41967,78.71516,78.77206,79.08013000000001,77.30536,79.43835,67.2421,72.35226,71.07281
2004-12-01,76.825106230086,67.49469,54.7963,72.23809,75.56246999999999,79.5256,84.64128000000001,81.42628,111.3667,97.39534,73.09853000000001,76.83263000000001,70.16637,78.69791,78.2404,78.9757,79.35361,77.30536,79.37161,67.54949,72.71343,71.07281
2005-01-01,77.5809496534839,68.84293000000001,62.61015,72.31153,75.95286,79.79054000000001,86.12521,81.18626,111.9381,97.67439,73.31485,76.88819000000001,70.05338,79.32208,78.25995999999999,79.23186,79.75742,77.38235,79.37474,68.55315,73.98906,71.51698
2005-02-01,77.895093782037,70.31042,62.67325,72.31153,75.95286,79.86992,86.2114,81.43828,111.9381,97.77145,73.69315999999999,76.96710999999999,69.84068,79.48076999999999,78.09815,79.23186,79.83755,77.46042,79.37474,69.81361,73.39820999999999,71.66189
2005-03-01,78.3652557999387,70.52055,62.67325,72.31153,76.10468,79.79054000000001,86.29863,82.36336999999999,111.4943,97.57733,75.88509,77.4328,71.04372,79.88067,79.39531,79.95106,80.6441,77.46042,79.2955,69.81361,73.84135,72.16968
2005-04-01,78.444318919541,70.86926,62.61015,72.38497,75.64819,79.47303000000001,86.38378,83.12145,111.4943,97.28716,75.95993,77.5884,70.76014,79.96213,79.31529,79.79135,80.56506,77.46042,79.2955,70.09508000000001,72.2165,72.46069
2005-05-01,78.3652557999387,70.1003,62.67325,72.74902,75.80001,79.47303000000001,86.47102,82.95243,111.4943,97.19009,75.95993,77.744,70.61945,79.96213,79.63981,79.87174,80.6441,77.30536,79.21625999999999,69.3235,73.17706,72.60441999999999
2005-06-01,78.1291206160598,68.84293000000001,62.67325,72.74902,75.64819,79.31428000000001,86.55721,83.20446,110.9382,96.31957,75.95993,77.744,70.33697,79.96213,79.4771,79.87174,80.6441,77.22837,79.13805,69.46423,72.73307,72.67747
2005-07-01,78.444318919541,69.75159000000001,62.67325,72.74902,75.95286,79.07722,86.55721,84.46759,110.6049,96.5137,75.95993,77.9774,70.26607,79.96213,81.42418,80.03144,80.88768,77.15029,79.13805,69.60374,73.84135,72.67747
2005-08-01,78.6793999284918,70.1003,62.67325,72.74902,76.10468,79.07722,86.73165999999999,85.30866999999999,110.7164,96.7058,76.0358,77.9774,70.54744000000001,80.12187,82.31503000000001,80.19114,80.96885999999999,77.30536,79.13805,70.44445,73.98906,72.75050999999999
2005-09-01,79.0715530017192,71.4985,62.67325,72.74902,76.25752,79.07722,86.73165999999999,86.65481,110.4954,97.09303,76.0358,77.9774,70.83214,80.12187,83.8558,80.19114,81.05006,77.38235,79.05776999999999,71.00616,74.28534,72.75050999999999
2005-10-01,78.9144809374426,70.59097,62.73531,73.47712,76.33395,78.91846,86.81681,86.65481,110.4954,95.73822,76.0358,78.05409,71.04372,80.12187,83.8558,80.19114,81.05006,77.46042,79.13805,71.00616,74.43305,72.89543
2005-11-01,78.6003368088895,68.00354,62.73531,73.62295,76.63758,78.91846,86.90405,86.23476,110.4954,95.64115,76.0358,78.21081,71.46911,80.20228,83.93670999999999,80.35084,81.2103,77.38235,79.13805,70.86543,75.54218,73.04034
2005-12-01,78.8364719927684,69.12234000000001,62.73531,73.62295,76.714,78.99677,86.99023000000001,86.06575,110.4954,95.93234,76.0358,78.3653,72.31656,80.36095999999999,83.61308000000001,80.51161,81.37161,77.46042,79.13805,71.35677,75.54218,73.11339
2006-01-01,79.30663401067,70.45013,62.61015,73.62295,77.3977,78.68033,88.03075,86.82383,110.0517,95.93234,76.18651,78.5209,72.17586999999999,80.52071,85.07294,80.83102,81.77543,77.61549000000001,79.13805,72.47771,77.68531,73.18644
2006-02-01,79.4647602498746,70.17071999999999,62.54705,73.84012,77.77982,78.68033,88.11591,87.07585,110.0517,95.73822,76.79241,78.59980999999999,72.31656,80.76086,85.55927,81.0711,82.01793,77.92453,79.21625999999999,73.4604,78.20274,73.33135
2006-03-01,79.9349222677763,70.24113,62.54705,73.84012,77.7034,78.68033,88.11591,87.15986,110.0517,95.64115,79.51335999999999,78.9877,73.02441999999999,81.31944,85.64017,81.79029,82.98687,77.84754000000001,79.21625999999999,73.10855,78.20274,73.4044
2006-04-01,80.0139853873786,70.03101,62.54705,73.84012,77.7034,78.7597,88.11591,87.83193,110.0517,95.54409,79.66407,78.9877,74.01588000000001,81.39984,86.2892,81.94999,83.14711,77.84754000000001,79.2955,72.89868,78.27702,73.47626
2006-05-01,80.1700032767271,69.40176,62.483959999999996,74.86092,77.77982,78.99677,88.11591,88.589,110.0517,95.34997,79.73891,79.06551,75.28981999999999,81.64105,86.93822,82.03038000000001,83.2283,77.84754000000001,79.37474,72.75795,78.35045,73.62
2006-06-01,80.0139853873786,68.77251,62.483959999999996,74.93226999999999,77.85625,79.47303000000001,88.20313,88.67402,109.8279,94.09221,79.81477,79.22111,74.51105,81.55959,87.01913,82.11076,83.30842,77.92453,79.37474,72.68881,78.35045,74.56371
2006-07-01,80.3270753410036,69.19275999999999,62.483959999999996,74.86092,78.38812,79.39365,88.28828,89.34608,109.8279,94.18927,79.81477,79.45339,75.00623,81.7204,88.7226,82.34978000000001,83.63211,77.92453,79.45501999999999,72.47771,80.421,74.56371
2006-08-01,80.7972373589053,71.84834000000001,62.483959999999996,74.93226999999999,78.61533,80.02975,88.37550999999999,89.59911,109.3842,93.80204,79.81477,79.45339,75.35961,81.7204,88.9662,82.43016999999999,83.63211,78.15659000000001,79.53323,73.31841999999999,80.64214,74.63558
2006-09-01,81.0323183678561,72.54802,62.61015,74.93226999999999,79.30212,80.18636,88.46275,89.17806999999999,109.3842,93.60792,79.81477,79.53231,75.28981999999999,81.8812,89.53343000000001,82.67025,83.87462,78.23357,79.61247,73.17891999999999,83.15498000000001,74.70863
2006-10-01,80.6401652946287,71.00896,62.61015,75.44215,79.22466999999999,80.10698000000001,88.46275,87.66490999999999,109.1623,93.31875,79.81477,79.61010999999999,75.14803,81.8812,87.50635,82.67025,83.95473,78.31165,79.8502,72.89868,82.6384,74.78049
2006-11-01,80.2490663963294,69.12234000000001,62.61015,76.02546,78.69279,80.34512,88.37550999999999,87.15986,108.829,93.22169,79.89064,79.6879,75.5014,82.04095,85.31567,82.67025,83.87462,78.46670999999999,80.00869,72.89868,80.199,74.78049
2006-12-01,80.4841474052802,70.17071999999999,62.61015,76.02546,78.8446,80.42557,88.5479,87.24387,108.829,93.41581,79.89064,79.9202,75.64431,82.12135,85.15385,82.82888,83.95473,78.69876,80.16718,73.31841999999999,80.12472,74.85354
2007-01-01,80.6401652946287,70.52055,62.54705,76.02546,78.92104,80.742,89.50118,87.32788000000001,108.0511,93.41581,80.26895,80.0758,75.64431,82.36044,84.66664,82.98965,84.11605,79.08588,80.32566,75.14182,79.31187,74.92541
2007-02-01,81.1893904321327,72.12776,62.54705,76.0989,79.14928,80.82138,89.67461,87.32788000000001,107.4959,94.09221,81.10041,80.1536,76.49175,82.76034,84.58573,83.30905,84.52093,79.31793,80.48415,76.05289,79.23843000000001,74.99845
2007-03-01,81.6606066249624,71.4985,62.61015,76.0989,79.07285,81.05951,89.67461,88.33698000000001,107.3855,93.60792,84.35037,80.5426,77.69479,83.40038,85.47926,84.1097,85.48987,79.39493,80.56235,75.98253000000001,78.64587,75.0715
2007-04-01,81.9736965785874,71.7075,62.61015,76.0989,79.14928,81.21826999999999,89.84698,90.60821999999999,107.3855,93.22169,84.50108,80.62040999999999,77.83659,83.56013,87.10004,84.34978000000001,85.7313,79.39493,80.72188,75.56155,78.94215,75.0715
2007-05-01,82.0527596981897,71.21909000000001,62.67325,76.68012,79.52934,81.13781999999999,89.84698,91.36629,107.2741,92.7374,84.57694000000001,80.6971,77.83659,83.63946999999999,88.5599,84.50842,85.89262,79.54999000000001,80.80112,75.63316,80.27328,75.14336999999999
2007-06-01,82.0527596981897,70.79996,62.86048,76.68012,79.60576,81.21826999999999,89.84698,91.70232,107.1636,92.54326999999999,84.57694000000001,80.77601,77.90749,83.63946999999999,88.9662,84.5888,85.97273,79.473,80.87933000000001,75.49242,80.34756,75.14336999999999
